X,Y,speed,direction,angular_vel,DX,DY
0.7643931215931756,-0.33793289678682803,0.003241444174420296,242.7054838666636,0.46729718027257894,-0.0014864112318846434,-0.00288054543196431
0.7628911126894086,-0.34087767878472053,0.0033057180403215365,242.97579225639748,0.4765629790426937,-0.0015020089037670603,-0.0029447819978924983
0.7613746364039321,-0.34388650342557564,0.0033693806617580905,243.25146053026359,0.4857406600665046,-0.0015164762854764646,-0.0030088246408551123
0.759844829473993,-0.3469591765879298,0.0034324378516647843,243.53243771576243,0.49483106134377913,-0.0015298069299390926,-0.003072673162354156
0.7583028347957844,-0.35009550342732576,0.0034948953676954475,243.81867332514454,0.5038350129049067,-0.0015419946782085914,-0.0031363268393959642
0.7567498011390885,-0.35329528786140674,0.003556758912748678,244.11011735080064,0.512753336886688,-0.0015530336566959013,-0.0031997844340809767
0.7551868828643726,-0.3565583320646192,0.003618034135488385,244.4067202606904,0.5215868476074026,-0.0015629182747158854,-0.0032630442032124396
0.753615239642039,-0.3598844359725407,0.0036787266308599374,244.70843299382454,0.5303363516411632,-0.0015716432223336074,-0.0033261039079215404
0.7520360361735448,-0.3632733967958446,0.003738841940600426,245.01520695578517,0.5390026478915627,-0.0015792034684942724,-0.003388960823303866
0.7504504419141227,-0.3667250085439108,0.0037983855537453135,245.32699401428516,0.5475865276646209,-0.0015855942594220629,-0.003451611748066241
0.7488596307968515,-0.37023906155809017,0.0038573629071292494,245.6437464947752,0.5560887747410374,-0.001590811117271218,-0.0035140530141793413
0.7472647809578362,-0.37381534205462486,0.00391577938588238,245.96541717609608,0.5645101654477571,-0.0015948498390152555,-0.0035762804965346895
