X,Y,speed,direction,angular_vel,DX,DY
X,Y,speed,direction,angular_vel,DX,DY
X,Y,speed,direction,angular_vel,DX,DY
0.8007017,-0.2753365,0.8467191982086741,341.0234942867581,0.0,0.8007017,-0.2753365
0.8004450131010984,-0.2757367650196211,0.00047549999999997806,237.32825742002228,0.0,-0.00025668689890157026,-0.0004002650196210933
0.7999340803957037,-0.27653348853852666,0.0009464779950000164,237.32825742001597,-0.009172409400363415,-0.0005109327053947066,-0.0007967235189055843
0.7991713197614357,-0.27772290023638857,0.0014129769892675483,237.32825742001955,-0.027359159121444605,-0.0007627606342679449,-0.0011894116978619085
0.7981589098873431,-0.279301126983811,0.0018750395780995925,237.3204090601991,-0.01799608488294794,-0.001012409874092679,-0.0015782267474224176
0.7968986718504613,-0.28126411615300584,0.002332707951711912,237.2995579347711,-0.045020375799088554,-0.0012602380368818,-0.001962989169194851
0.7953930011754436,-0.2836082332543254,0.0027860238990910914,237.28660094290328,-0.0808454961571836,-0.0015056706750176119,-0.0023441171013195428
0.7936432000261879,-0.2863291903196443,0.003235028811810751,237.25561933886485,-0.062173578479151614,-0.0017498011492557142,-0.0027209570653189408
0.7916499263016216,-0.2894223312244661,0.0036797636878104422,237.2015648234281,-0.034915804903775105,-0.001993273724566369,-0.0030931409048217673
0.7894155642859153,-0.29288415792849837,0.004120269135139345,237.16064450628107,-0.07911647265433752,-0.0022343620157062594,-0.003461826704032278
0.7869430653109979,-0.2967115877586519,0.004556585375664205,237.13775853221833,-0.13184394467347751,-0.002472498974917414,-0.0038274298301535503
0.7842323586521914,-0.30089963245865536,0.004988752248741627,237.08708763742627,-0.0955325495733712,-0.002710706658806461,-0.004188044700003446
X,Y,speed,direction,angular_vel,DX,DY
0.8007017,-0.2753365,0.8467191982086741,341.0234942867581,0.0,0.8007017,-0.2753365
0.8004450131010984,-0.2757367650196211,0.00047549999999997806,237.32825742002228,0.0,-0.00025668689890157026,-0.0004002650196210933
0.7999340803957037,-0.27653348853852666,0.0009464779950000164,237.32825742001597,-0.009172409400363415,-0.0005109327053947066,-0.0007967235189055843
0.7991713197614357,-0.27772290023638857,0.0014129769892675483,237.32825742001955,-0.027359159121444605,-0.0007627606342679449,-0.0011894116978619085
0.7981589098873431,-0.279301126983811,0.0018750395780995925,237.3204090601991,-0.054487728947502256,-0.001012409874092679,-0.0015782267474224176
0.7968986718504613,-0.28126411615300584,0.002332707951711912,237.2995579347711,-0.09052387699795551,-0.0012602380368818,-0.001962989169194851
0.7953919367643215,-0.28360754922149795,0.002786023899091117,237.26058041546077,-0.1354718250137347,-0.0015067350861397433,-0.0023434330684921068
0.7936394173416648,-0.2863267562909313,0.0032350288118107163,237.19836166184487,-0.18937492192646344,-0.0017525194226567509,-0.0027192070694333492
0.7916410829132229,-0.2894166301249627,0.0036797636878104245,237.10777338965974,-0.25231680615741714,-0.0019983344284418836,-0.0030898738340314202
0.789396037586316,-0.2928715381159396,0.004120269135139355,236.98365111756607,-0.240418249893812,-0.002245045326906836,-0.003454907990976863
0.7869024013678697,-0.2966852303814179,0.00455658537566418,236.82077059759197,-0.31168769996920237,-0.002493636218446338,-0.003813692265478341
0.7841610667198706,-0.30085329148305795,0.004988752248741659,236.66707221427112,-0.3920775416802444,-0.002741334647999083,-0.00416806110164003
0.7811689535921307,-0.3053687184950864,0.0054168092148560954,236.46985923287536,-0.2089578100894717,-0.002992113127739948,-0.00451542701202845
0.7773488215350063,-0.3097870305590367,0.0058407953592227845,229.1528655094996,-0.7622533375540239,-0.0038201320571243924,-0.004418312063950325
0.77323899748605,-0.31450998824231935,0.006260749395356607,228.97085630886272,-0.39809433758357815,-0.004109824048956323,-0.004722957683282625
0.7686392348881316,-0.3193494754095363,0.006676709668606712,226.45480356449417,-0.9070738522758522,-0.004599762597918389,-0.004839487167216938
0.7637492656931205,-0.3244815383192426,0.0070887141596583094,226.3837763547298,-0.6981942149703513,-0.004889969195011057,-0.005132062909706303
0.7583948979850429,-0.3297287055553398,0.00749680048799995,224.42065697933097,-1.0237674586309542,-0.005354367708077623,-0.005247167236097194
0.752679903893454,-0.33518441238467395,0.00790100591535912,223.67032527441916,-1.0195650266481222,-0.005714994091588932,-0.0054557068293341615
0.7465227363182017,-0.340752355210802,0.008301367349103953,222.1231217420431,-1.0398585371722875,-0.006157167575252309,-0.005567942826128047
0.7400410837347372,-0.34655252896007505,0.008697921345613995,221.8240990706392,-1.005599099531168,-0.006481652583464448,-0.005800173749273052
0.7332696352819874,-0.35261787207758205,0.009090704113617228,221.85153990026978,-1.1408589754932763,-0.006771448452749795,-0.006065343117507005
0.7261386979084148,-0.35886410462269813,0.00947975151749676,221.21622941065215,-1.2493178591192664,-0.007130937373572621,-0.006246232545116082
0.7185934836610898,-0.36521941121100165,0.009865099080565312,220.10731351924298,-1.2984619647668973,-0.007545214247325016,-0.006355306588303522
0.7106535188775988,-0.37169656339022816,0.010246781988309122,219.20639106444708,-1.3524845156280176,-0.007939964783491016,-0.0064771521792265085
0.7023307038716619,-0.37830094610935133,0.010624835091600303,218.4329676155232,-1.316092589913708,-0.008322815005936901,-0.00660438271912317
0.6936699907741767,-0.38508154292381896,0.010999292909879244,218.05790269377786,-1.4421478994035763,-0.008660713097485173,-0.006780596814467632
0.6846175468006599,-0.3919615480420166,0.011370189634306287,217.23542654118413,-1.4018238272636954,-0.009052443973516788,-0.006880005118197641
0.6752110676518578,-0.39898212097975827,0.011737559130884045,216.7360047880294,-1.5237695378423435,-0.009406479148802105,-0.007020572937741665
0.6654021150488153,-0.40606937549220684,0.012101434943549321,215.849209835081,-1.5731363638092284,-0.009808952603042487,-0.007087254512448571
0.6551891752545607,-0.413210353967854,0.012461850297236197,214.96158858071215,-1.5339245136563215,-0.010212939794254638,-0.007140978475647153
0.6446140657027966,-0.4204553293456945,0.012818838100909452,214.4149242870453,-1.6471736922412625,-0.010575109551764106,-0.0072449753778405235
0.6336288145691085,-0.4277242491194528,0.013172430950569806,213.4925305113598,-1.6995449880452524,-0.01098525113368809,-0.0072689197737582645
0.6222320892028284,-0.4350027802228216,0.013522661132229837,212.5643806566249,-1.744559930170888,-0.011396725366280114,-0.0072785311033687905
0.6104251434416338,-0.44228019348021896,0.013869560624862404,211.64831551370347,-1.7872401199044472,-0.011806945761194565,-0.0072774132573973915
0.5982079699229498,-0.4495434310340438,0.01421316110331989,210.73192649826422,-1.7421129606811647,-0.01221717351868401,-0.007263237553824853
0.585614850145951,-0.45683846497361563,0.01455349394122735,210.08316653888835,-1.8437488174518302,-0.012593119776998729,-0.0072950339395718156
0.572602565521369,-0.4640779487788023,0.014890590213846273,209.0897089661609,-1.8980261588960023,-0.013012284624582038,-0.007239483805186686
0.5591708351817548,-0.47124547503939923,0.01522448070091256,208.08555947333556,-1.9415587213196634,-0.0134317303396142,-0.0071675262605969126
